IND_NAME,DIM_GEO_NAME,DIM_1_CODE,VALUE_NUMERIC
Adolescent birth rate (per 1000 women),Argentina,AGEGROUP_YEARS10-14,0.819999993
Adolescent birth rate (per 1000 women),Argentina,AGEGROUP_YEARS15-19,27.79999924
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Argentina,SEX_BTSX,29.67329979
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Argentina,SEX_BTSX,47.5
Age-standardized prevalence of obesity among adults (18+ years) (%),Argentina,SEX_BTSX,35.35520172
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Argentina,SEX_BTSX,23.79999924
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Argentina,,73.54869843
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Argentina,,11.23025036
Average of 15 International Health Regulations core capacity scores,Argentina,,64.13330078
Density of dentists (per 10 000 population) ,Argentina,,9.654000282
Density of medical doctors (per 10 000 population) ,Argentina,,40.81800079
Density of nursing and midwifery personnel (per 10 000 population) ,Argentina,,43.5379982
Density of pharmacists (per 10 000 population) ,Argentina,,4.880000114
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Argentina,,81.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Argentina,,16.21999931
Healthy life expectancy at birth (years),Argentina,SEX_FMLE,66.15073395
Healthy life expectancy at birth (years),Argentina,SEX_MLE,63.43650055
Healthy life expectancy at birth (years),Argentina,SEX_BTSX,64.79436493
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Argentina,,0.01
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Argentina,SEX_FMLE,54.0
Life expectancy at birth (years),Argentina,SEX_BTSX,74.56897736
Life expectancy at birth (years),Argentina,SEX_MLE,71.5945282
Life expectancy at birth (years),Argentina,SEX_FMLE,77.57790375
Malaria incidence (per 1000 population at risk),Argentina,,0.0
Maternal mortality ratio (per 100 000 live births),Argentina,,44.90008163
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Argentina,,93.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Argentina,SEX_BTSX,11.39999962
Mortality rate due to homicide (per 100 000 population),Argentina,,5.933897495
Mortality rate from unintentional poisoning (per 100 000 population),Argentina,,0.271835506
Neonatal mortality rate (per 1000 live births),Argentina,SEX_BTSX,5.727850914
New HIV infections (per 1000 uninfected population),Argentina,SEX_BTSX,0.090000004
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Argentina,,0.0
Percentage of bloodstream infection due to Escherichia coli resistant to 3rd-generation cephalosporin (%),Argentina,,19.76000023
Percentage of bloodstream infections due methicillin-resistant Staphylococcus aureus (%),Argentina,,34.33000183
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Argentina,,77.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Argentina,,9.569999695
Population with household expenditures on health > 25% of total household expenditure or income (%),Argentina,,2.539999962
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Argentina,SEX_FMLE,11.89999962
Prevalence of obesity among children and adolescents (5–19 years) (%),Argentina,SEX_BTSX,20.27220917
Prevalence of overweight in children under 5 (%),Argentina,,12.60000038
Prevalence of stunting in children under 5 (%),Argentina,,9.5
Prevalence of wasting in children under 5 (%),Argentina,,1.700000048
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Argentina,,15.5786581
Proportion of births attended by skilled health personnel (%),Argentina,,98.80000305
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Argentina,,5.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Argentina,,27.0
Proportion of population with primary reliance on clean fuels and technology (%),Argentina,,99.90000153
Proportion of safely treated domestic wastewater flows (%),Argentina,,36.48807144
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Argentina,SEX_FMLE,80.30000305
Reported number of people requiring interventions against NTDs,Argentina,,1020.0
Road traffic mortality rate (per 100 000 population),Argentina,,8.800000191
Suicide mortality rate (per 100 000 population),Argentina,,7.900678158
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Argentina,SEX_BTSX,8.039990425
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Argentina,,2.529999971
Tuberculosis incidence (per 100 000 population),Argentina,,29.0
UHC: Service coverage index,Argentina,,78.52536774
Under-five mortality rate (per 1000 live births),Argentina,SEX_BTSX,9.435238838
Adolescent birth rate (per 1000 women),Armenia,AGEGROUP_YEARS15-19,12.80000019
Adolescent birth rate (per 1000 women),Armenia,AGEGROUP_YEARS10-14,0.0
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Armenia,SEX_BTSX,74.54834747
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Armenia,SEX_BTSX,47.29999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Armenia,SEX_BTSX,24.50904083
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Armenia,SEX_BTSX,24.89999962
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Armenia,,21.79039955
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Armenia,,36.23722076
Average of 15 International Health Regulations core capacity scores,Armenia,,56.59999847
Density of dentists (per 10 000 population) ,Armenia,,4.176000118
Density of medical doctors (per 10 000 population) ,Armenia,,31.17399979
Density of nursing and midwifery personnel (per 10 000 population) ,Armenia,,48.26300049
Density of pharmacists (per 10 000 population) ,Armenia,,0.261999995
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Armenia,,93.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Armenia,,7.630000114
Healthy life expectancy at birth (years),Armenia,SEX_MLE,61.47709656
Healthy life expectancy at birth (years),Armenia,SEX_FMLE,66.27816772
Healthy life expectancy at birth (years),Armenia,SEX_BTSX,64.01330566
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Armenia,,0.059999999
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Armenia,SEX_FMLE,15.0
Life expectancy at birth (years),Armenia,SEX_BTSX,72.98458099
Life expectancy at birth (years),Armenia,SEX_FMLE,76.87322235
Life expectancy at birth (years),Armenia,SEX_MLE,68.59851074
Malaria incidence (per 1000 population at risk),Armenia,,0.0
Maternal mortality ratio (per 100 000 live births),Armenia,,27.18972015
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Armenia,,94.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Armenia,SEX_BTSX,5.800000191
Mortality rate due to homicide (per 100 000 population),Armenia,,3.94064641
Mortality rate from unintentional poisoning (per 100 000 population),Armenia,,0.892791033
Neonatal mortality rate (per 1000 live births),Armenia,SEX_BTSX,5.34872818
New HIV infections (per 1000 uninfected population),Armenia,SEX_BTSX,0.189999998
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Armenia,,0.0
"Percentage of total antibiotic consumption being from the AWaRe ""Access"" antibiotics category  (%)",Armenia,,49.02090073
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Armenia,,93.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Armenia,,19.88999939
Population with household expenditures on health > 25% of total household expenditure or income (%),Armenia,,5.929999828
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Armenia,SEX_FMLE,17.29999924
Prevalence of obesity among children and adolescents (5–19 years) (%),Armenia,SEX_BTSX,9.560050011
Prevalence of overweight in children under 5 (%),Armenia,,11.5
Prevalence of stunting in children under 5 (%),Armenia,,7.199999809
Prevalence of wasting in children under 5 (%),Armenia,,4.400000095
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Armenia,,20.11259079
Proportion of births attended by skilled health personnel (%),Armenia,,99.80000305
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Armenia,,5.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Armenia,,10.0
Proportion of population using a hand-washing facility with soap and water (%),Armenia,,94.42366028
Proportion of population using safely-managed drinking-water services (%),Armenia,,82.41172028
Proportion of population using safely-managed sanitation services (%),Armenia,,10.75310993
Proportion of population with primary reliance on clean fuels and technology (%),Armenia,,97.90000153
Proportion of safely treated domestic wastewater flows (%),Armenia,,0.5625
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Armenia,SEX_FMLE,40.20000076
Reported number of people requiring interventions against NTDs,Armenia,,14.0
Road traffic mortality rate (per 100 000 population),Armenia,,13.60000038
Suicide mortality rate (per 100 000 population),Armenia,,2.399653912
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Armenia,SEX_BTSX,4.983890057
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Armenia,,1.25
Tuberculosis incidence (per 100 000 population),Armenia,,25.0
UHC: Service coverage index,Armenia,,68.19310761
Under-five mortality rate (per 1000 live births),Armenia,SEX_BTSX,10.2828598
Adolescent birth rate (per 1000 women),Australia,AGEGROUP_YEARS15-19,6.800000191
Adolescent birth rate (per 1000 women),Australia,AGEGROUP_YEARS10-14,0.059999999
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Australia,SEX_BTSX,9.799650192
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Australia,SEX_BTSX,29.29999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Australia,SEX_BTSX,30.24390984
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Australia,SEX_BTSX,13.10000038
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Australia,,9.119179726
Average of 15 International Health Regulations core capacity scores,Australia,,89.33329773
Density of dentists (per 10 000 population) ,Australia,,6.210000038
Density of medical doctors (per 10 000 population) ,Australia,,39.81200027
